2516,"Talisay City","Cebu City","San Isidro Rd, Tabunok, Talisay Cebu, Cebu City","Dentist at Work Dental Clinic"
2517,"Olympia","Makati","7039 Biak na Bato Street corner Kalayaan Avenue, Barangay Olympia, Makati City, Makati","MBS Psychological Service"
2518,"Maybunga","Pasig","Block 5 Lot 1 Luzviminda Home Owners Association, Eusebio Avenue Kenneth Road Nagpayong, Pinagbuhatan, Pasig","Gen and Rics Medical Clinic"
2519,"Wack-Wack Greenhills","Mandaluyong","380 Shaw Blvd, Mandaluyong City, Mandaluyong","Marlene Tejada Dental Clinic"
2520,"Addition Hills","Mandaluyong","358 Shaw Boulevard, Mandaluyong City., UCPB Building, Mandaluyong","Medical and Dental Clinic"
2521,"Don Bosco","Paranaque","Saudi Arabia, Parañaque, Metro Manila, Paranaque","3 J's Pet Camp"
2522,"Pinagbuhatan","Pasig","Urbano Avenue, Pinagbuhatan, Pasig City, 1600, Metro Manila,Pasig city, Pasig","Dental Clinic Care"
2523,"Poblacion","Makati","Poblacion, P. Burgos, Makati City 1200,Makati City, Makati","Dydent Dental Clinic"
2524,"San Lorenzo","Makati","Evangelista Street Bangkal, Makati City, Makati","Tokyo Healthlink"
2525,"Manila","Metro Manila","Gen. Luna St, Ermita, Manila, Metro Manila, Metro Manila","Manila Medical Center - Room No. 341"
2526,"Novaliches","Caloocan","Dor 1 Florinda Building Pecsonville Subdivision Tungkong Mangga, San Jose Del Monte Bulacan, Caloocan","Shepherd Animal Clinic"
2527,"Novaliches","Caloocan","Corner S M Bernardo Avenue, Caloocan City, 1400, Manila,Caloocan City, Caloocan","Hizkiah Clinic"
2528,"Laging Handa","Quezon","Timog Avenue,Quezon City, Quezon","Little Lamb's Kiddie Salon - Barbershop - Clinic"
2529,"Sampaloc","Manila","1556 Laong Laan, Sampaloc, Manila, 1008 Metro Manila, Manila","Hospital of the Infant Jesus"
2530,"Santolan","Pasig","Number 16 Agoho Street Amang Rodriguez Village Concepcion, Pasig","Enriquez Jose Dental Clinic"
2531,"Poblacion","Muntinlupa","63 E Katihan Street Barangay Poblacion, Muntinlupa","Marrie Lene Sy Dental Orthodontics Clinic"
2532,"Pasay City","Pasay","Park Avenue.1300,Metro Manila,Pasay City, Pasay","Dr Mart E Fernandez MD"
2533,"San Lorenzo","Makati","2 Amorsolo Street, Makati 1200,Makati City, Makati","Martesio Perez Optical Clinic"
2534,"Santa Ana","Pateros","Unit 203 Q. Building Morcilla Street, Pateros","Cortez Dental Clinic"
2535,"Holy Spirit","Quezon","Unit B Holy Spirit Drive Corner Don Matias Street Don Antonio Commonwealth Quezon City, Quezon","Smile Shop Dental Clinic"
2536,"Don Bosco","Paranaque","Kalayaan Building, Salcedo Corner Dela Rosa Streets, Makati City, Metro Manila,Makati City, Paranaque","Macapanpan Martin C"
2537,"Ugong","Pasig","G/F Unit 106 Silver City Auto Mall, Frontera Verde Drive cor. Julia Vargas St., Ortigas, Pasig City, 1600, Pasig 2, Pasig","DENTPHIX"
2538,"Bagong Pag-asa","Quezon","201 MLA Building, Road 8, Pag-asa, Quezon City, Metro Manila, Quezon","Sarmiento Dental Clinic"
2539,"Pulang Lupa Dos","Las Pinas","J. Aguilar Avenue Caa Branch, Las Pinas","Tooth Zone Dental Clinic"
2540,"San Lorenzo","Makati","Amorsolo Street, Corner Dela Rosa Street, Makati City, 1200, Metro Manila,Makati City, Makati","California Diagnostic Clinical Lab"
2541,"Novaliches","Caloocan","Unit 2, 2nd Floor, Sacred Heart Village Market, Quirino Highway,Quezon City, Caloocan","Dr Marvin Patino"
2542,"Santolan","Pasig","Unit 28, Jacinto Plaza Building, Dr. Marvin Pinga Dental Clinic, A. Rodriguez Avenue,Pasig city, Pasig","Pinga Dental Clinic"
2543,"Bel-Air","Makati","Unit 1120 City Land Herrera Tower 98 V.a. Rufino C, Makati City, Makati","Marvin Samson L. Cruz Dental Office"
2544,"Tondo","Manila","1237 GYY 2 Building Unit 4 E.Rodriguez Sr. Avenue Corner Tomas Morato Street, Quezon","CMS Dental Cosmetic Center"
2545,"Tondo","Manila","1408 Broadview Towers Room 809 B Mayhaligue Street Masangkay Street Sta.Cruz, Manila","CMS Dental Cosmetic Center"
2546,"Calumpang","Marikina","37 J. P. Rizal Street, Barangay Kalumpang,Marikina City, Marikina","Dolores Dental Clinic"
2547,"San Antonio","Paranaque","2nd Flr. Santana Grove, 7202 Soreena Dr. cor. Dr. A. Santos Ave, Paranaque","Dental Nook"
2548,"Ermita","Manila","Philippine General Hospital, Department Pediatrics, Taft Avenue, Ermita,Manila City, Manila","Mary Ann R. Abacan MD Clinic"
2549,"Tondo","Manila","316 Moriones St, Across Lorenzo Shipping, Tondo Manila, Manila","Richtown Tower"
2550,"Tondo","Manila","1417~D Mayhaligue Street, Richtown Tower (INSIDE CT JAM Pharmacy), Sta. Cruz, Manila, Manila","Richtown Tower"
2551,"Ayala Alabang","Muntinlupa","L8A Servicetown, Alabang Town Center,Muntinlupa City, Muntinlupa","Mary Ann D. Tagle Dental Clinic"
2552,"Talon Dos","Las Pinas","29 Tandang Sora Avenue Quezon City, Quezon","Mary Ann Herrera - Celebre Dental Clinic"
2553,"Talon Dos","Las Pinas","# 18`Simonette Delos Reyes BF Resort Las Piñas, Las Pinas","Mary Ann Herrera - Celebre Dental Clinic"
2554,"Bahay Toro","Quezon","1195 M1 Trinoma North Avenue Corner EDSA Pag Asa Quezon City, Quezon","The Optical Shop"
2555,"Highway Hills","Mandaluyong","Managed Care Philippines Incorporated, 530 Shaw Boulevard,Mandaluyong City, Mandaluyong","Asianlife And General Assurance Corporation"
2556,"San Dionisio","Paranaque","SM City Sucat, Dr. A Santos Avenue, Paranaque","Prima Medical Multi Specialty Clinic"
2557,"Grace Park West","Caloocan","Samson Road, Caloocan City, 1400, Metro Manila,Caloocan City, Caloocan","Virola Dental Clinic"
2558,"San Antonio","Quezon","Penthouse #235 Roosevelt Ave. Cor. Pat Senador St, Quezon","Clinica Dentale"
2559,"Tejeros","Makati","1144 Don Chino Roces Avenue, Makati City, 1200, Metro Manila,Makati City, Makati","Dr Mary Anne Santiago Dental Clinic"
2560,"Malate","Manila","936 J. Nakpil Street Malate Manila, Manila","Costes Dental Clinic"
2561,"Alabang","Muntinlupa","Unit 608 2301 Medical Specialist, Inc., 2301 Civic, Muntinlupa","2301 Medical Specialist Inc."
2562,"Ugong","Pasig","21 Pasig Boulevard, Rotonda,  Pasig City, 1600, Metro Mnaila,Pasig city, Pasig","RSS Citi Health Services"
2563,"Concepcion Uno","Marikina","61 Bayan Bayanan Avenue,Marikina City, Marikina","Jolly Pet Animal Clinic"
2564,"Fort Bonifacio","Taguig","Forum Building, Taguig City, Taguig","Pediatric Dentista"
2565,"Cebu","Cebu City","246-1 Englis V. Rama Avenue, Guadalupe, Cebu City, Cebu City","MJ Santillan Optical Clinic"
2566,"Clemente Jose","Pasay","106, 3rd Floor, Matute Building, P. Santos Street, Malibay,Pasay City, Pasay","Dr Michael Jum Jover MD"
2567,"Roxas District","Quezon","Quezon City , Manila, Quezon","Van Erick J. Tamayo Clinic"
2568,"Dasmarinas City","Cavite","Congressional Ave., Pasong Lawin, Dasmariñas City, Cavite","St. Paul Hospital - Room No. 7"
2569,"Dasmarinas City","Cavite","St. Paul Hospital Medical Arts Building Dasmariñas City, Cavite","St. Paul Hospital - Room No. 7"
2570,"Daang Bakal","Mandaluyong","Friendly Care Clinic, 710 Shaw Boulevard,Mandaluyong City, Mandaluyong","Friendly Care Clinic"
2571,"La paz","Makati","1658 Caton Street Bo Lapaz Makati City, Makati","Lagman Medical Clinic and Diagnostic Center"
2572,"Ugong","Pasig","17th Floor Medical Plaza Ortigas Center San Miguel Ave., Pasig, Pasig","Estrada-Munoz Dental Clinic"
2573,"Ugong","Pasig","Unit 2503 25th Floor, Antel Global Corporate Center, Julia Vargas Avenue, Ortigas Cente,Pasig city, Pasig","Osato Medical Diagnostic Laboratory"
2574,"Bungad","Quezon","Unit 102 and 104 Columbian Building 160 West Avenue, Quezon","Key Health Diagnostic Laboratory"
2575,"Baclaran","Paranaque","Br Junior Barber Shop, 2094 G.G. Cruz Street, Baclaran, Paranaque City, Paranaque","Rubenecia Dental Clinic"
2576,"Western Bicutan","Taguig","Sm Aura Premier 1634, Taguig","Ideal Vision Center"
2577,"Bel-Air","Makati","Unit 1420, City Land Herrera Tower, V A Rufino Street Corner Valero Street, Salcedo Village, Makati City, 1227, Metro Manila,Makati City, Makati","Dr Michael Suarez Dental Clinic"
2578,"Concepcion Uno","Marikina","3, 3rd Floor Jnc Building, Bayan Bayanan Avenue, Conception Uno,Marikina City, Marikina","Mom Care Givers Clinic"
2579,"Kaunlaran Village","Malabon","144 A. MABINI ST. 029,CALOOCAN CITY, Malabon","Vergara - Ong Dental Clinic & Supply"
2580,"Sampaloc","Manila","1462 B G. Tuazon Street Samaploc Manila, Manila","Rue Bernales-Galao Dental Clinic"
2581,"Pamplona Dos","Las Pinas","2nd level Starmall las pinas, C.V Starr ave., Philamlife Village Pamplona Dos,Las Pinas City, Las Pinas","Smiles R' Us Dental Centre"
2582,"Holy Spirit","Quezon","26 San Simon Street, Holy Spirit, Quezon City, Quezon","ASRA Doctors Medical Clinic and Laboratory"
2583,"Pasong Tamo","Quezon","# 10 Akle Street, Proj. 3,Quezon City, Quezon","Michelle A. Zapata"
2584,"Bel-Air","Makati","349, Senenator Gil Puyat Avenue,Makati City, Makati","Altripon Dental Clinic"
2585,"Sangandaan","Caloocan","179 J. P. Ramay Street Talipapa Novaliches, Caloocan","Baetiong Ortho - Dental Clinic"
2586,"Santo Niño","Quezon","27 Union Civica Street. Galas Quezon City, Quezon","St. Pio Optical Clinic"
2587,"San Andres Bukid","Manila","Suite G PTL Bldg. 814 Pedro Gil Street, Manila, Manila","Albos - Calayang Dental Clinic"
2588,"San Miguel","Manila","#177, Unit 8, 2F Cansicio Building, Market Ave, M.H. Del Pilar Street, Manila","Dental Clinic -  Michelle Chua - Torres"
2589,"Addition Hills","Mandaluyong","535 9 A De Febrero Corner Shaw Boulevard,Mandaluyong City, Mandaluyong","Barbarn Cricia Dental Clinic"
2590,"Lower Bicutan","Taguig","Paraiso,Taguig City, Taguig","Sto. Nino Dental Clinic"
2591,"Gen. T. De Leon","Valenzuela","4062-D Que Grande St,Valenzuela City, Valenzuela","Feliciano Children's Clinic"
2592,"Malate","Manila","2264 Snerwood Place, Taft Avenue, Malate,Manila City, Manila","MFP Dental Care Center"
2593,"Wack-Wack Greenhills","Mandaluyong","E-503 5F, Mega Atrium, SM Megamall, J.Vargas Ave. corner Edsa, Mandaluyong, 1550, Mandaluyong","Little Ones Dental Clinic"
2594,"Loyola Heights","Quezon","91 Xavierville Avenue Nueve Uno Building Loyola Heights, Quezon","91 Dental Suite"
2595,"Pamplona Uno","Las Pinas","402 Real St. Pulanglupa 1, Las Pinas","M. Legaspi Cuevas Dental Clinic"
2596,"Sampaloc","Manila","1261 Alfredo St, Bgy 470, Zone 046 Sampaloc, Manila, Manila","MLV Dental Clinic"
2597,"Ermita","Manila","Room 304, West East Building, 1336 Taft Avenue, Ermita, Manila, Manila","Skin Place"
2598,"South Triangle","Quezon","Timog Avenue corner Quezon Avenue, Quezon City, Quezon","Ojos Eye Clinic"
2599,"Bahay Toro","Quezon","2a Capitol Greenstreet, Capitol Hills Drive, Quezon","AMG Dental Clinic"
2600,"Bahay Toro","Quezon","T1 3rd Flr. Circle Center Congressional Ave. QC, Quezon","AMG Dental Clinic"
2601,"Ermita","Manila","877 Escoda Street Corner Leon Guinto Ermita Manila, Manila","Annabelle Pamittan - Pereras Dental Clinic"
2602,"Bel-Air","Makati","Unit 2E Crown Tower Condominium 107 H.V Dela Costa Street Salcedo Village, Makati","MiCara"
2603,"Bel-Air","Makati","Unit 301 Vignet Center E. Rodriguez Jr. Ave Bagumbayan Quezon City, Quezon","MiCara"
2604,"Pasay City","Pasay","2225 P. Burgos Street, Barangay 59, Pasay City, Metro Manila,Pasay City, Pasay","Medicheck Diagnostic Lab"
2605,"Tondo","Manila","G. DEL PILAR STREET,Marikina City, Marikina","Metropolitan Medical Center"
2606,"Santa Elena","Marikina","259 Shoe Avenue,Marikina City, Marikina","MM Torres Optical Clinic"
2607,"Tinajeros","Malabon","Sancti Josef Commercial Stalls Inc. Tugatog, Malabon City, Malabon","M. Mendoza Optical Clinic"
2608,"San Lorenzo","Makati","19/F Medical Plaza Makati, Amorsolo Corner Dela Rosa Streets, Legaspi Village, Makati City, Metro Manila, Makati","Maxicare Healthcare Corporation"
2609,"Barangka Ilaya","Mandaluyong","Unit 203, Ark Condominium, 92 Sierra Madre Street,Mandaluyong City, Mandaluyong","Mignon Mapanao Dmd"
2610,"San Lorenzo","Makati","7th Floor Suite 7gh, Fort Palm Spring Condo, 8th Avenue, Corner Justicia Drive, Bonifacio Global City, Makati City, Metro Manila,Makati City, Makati","Makati Eye Laser Center"
2611,"San Lorenzo","Makati","Room 355 Makati Medical Center, 6 Amorsolo Street, Makati City, 1200, Metro Manila,Makati City, Makati","Miguel Celdran Medical Clinic"
2612,"San Isidro","Paranaque","90 Corumi Street, Toktokan Street Masambong, SFDM, Quezon City, Quezon","Miguel L. Fontanilla Dental Clinic"
2613,"San Isidro","Paranaque","Apt. A3G Com. Bldg., Corner Justina Village Sucat Parañaque City, Paranaque","Miguel L. Fontanilla Dental Clinic"
2614,"Ugong Norte","Quezon","3rd Floor Body Senses, Robinsons Galleria, EDSA Corner Ortigas Avenue, Ortigas Center, Quezon City, Quezon","Via Dermatologica Clinic"
2615,"Barangka Itaas","Mandaluyong","312 Dansalan St. Brgy. Ilaya, Mandaluyong, Mandaluyong","Mila Patajo Dental Clinic"
2616,"Maharlika","Quezon","N.S. Amoranto Sr. Avenue,Quezon City, Quezon","Rodrigo Callao's Dental Clinic"
2617,"Cebu","Cebu City","Rm. 201 Medalle Building Osmeña Blvd, Cebu City","Dental Care Clinic"
2618,"Highway Hills","Mandaluyong","Room 500, Eastgate Centre, 169 EDSA,Mandaluyong City, Mandaluyong","Mila R. Pilar Dental Clinic"
2619,"Dasmarinas City","Cavite","GMf Clinic Street, Camerino Dasmarinas Cavite, Cavite","Asia Medic Family Hospital & Medical Center"
2620,"Trece Martires City","Cavite","Old Palapala Road,, Sampaloc I, Dasmariñas City, Cavite","M.V. Santiago Medical Center"
2621,"Fort Bonifacio","Taguig","Phase 2 A. Bonifacio Street Corner Aquino Street Upper Bicutan Taguig City, Taguig","Valencia Dental Clinic"
2622,"Concepcion Uno","Marikina","P. Gonzales Memorial Hospital, 45 Josef Street, Concepcion,Marikina City, Marikina","P Gonzales Memorial Hospital Incorporated"
2623,"Bayanihan","Quezon","219 J. P. Rizal Street Project 4, Quezon","Aplasca - Liganor Dental Clinic"
2624,"Tinajeros","Malabon","21 Gov. Pascual Avenue Concepcion Malabon, Malabon","M. Morales Maternal & Adult Clinic"
2625,"Malamig","Mandaluyong","1890, Aliw Street, Corner San Rafael Street,Mandaluyong City, Mandaluyong","Clinica Medico De San Rafael"
2626,"Palanan","Makati","Fse Building, Bautista Street, Palanan, Makati City, 1235, Metro Manila,Makati City, Makati","Dti Dental Technologies"
2627,"San Roque","Quezon","1st Camarilla,Quezon City, Quezon","St. Rita Family Clinic"
2628,"Santo Domingo","Quezon","1557 Mayhaligue Street, Sta Cruz Manila, Manila","Prestige Clinic & Diagnostic Laboratory"
2629,"Santo Domingo","Quezon","Mayon Gallera Condominium Lower Ground Floor Unit - 7-8 33 N Street. Corner Mayon Avenue Quezon City, Quezon","Prestige Clinic & Diagnostic Laboratory"
2630,"Cebu","Cebu City","Rm. 202 Medalle Bldg., Osmeña Blvd, Cebu City","North Dental Clinic"
2631,"Cebu","Cebu City","3rd Floor SM Seaside City SRP Cebu City, Cebu City","North Dental Clinic"
2632,"Dasmarinas City","Cavite","2nd Floor Cantimbuhan Building Poblacion D.P Campus Dasmariñas City, Cavite","Mangaluz Virata Dental Clinic"
2633,"Barangka","Marikina","65-A Bonifacio AVenue Barangka, Marikina","Barro-Caberos Dental Clinic"
2634,"Concepcion Uno","Marikina","613 JP Rizal Concepcion 1, (In front of Pande inside De Vera Medical Clinic),Marikina City, Marikina","Cayabcayb - Luque Dental Clinic"
2635,"San Lorenzo","Makati","186-188, 3rd Floor Unit-303 State Condominium 1, Salcedo Street, Makati City, 1200, Metro Manila,Makati City, Makati","Paz Miranda Cristobal Dental Clinic"
2636,"East Rembo","Makati","11, J P Rizal Extension, Makati City, 1217, Metro Manila,Makati City, Makati","Mirasol Miranda Dental Clinic"
2637,"Ugong Norte","Quezon","Unit 1233,12th Floor Mega Plaza Building, Dr. Miriam Novenario Dental Clinic, , Adb Avenue Corner Garnet Road, Ortigas Cente,Pasig city, Quezon","Miriam Novenario Dental Clinic"
2638,"Tinajeros","Malabon","#19 Vicente G. Cruz Street Baluyot Building Sta. Mesa Manila, Manila","Simbajon-Olaer Dental Clinic"
2639,"Tinajeros","Malabon","#2 B - Basilio Street Acacia Malabon City, Malabon","Simbajon-Olaer Dental Clinic"
2640,"University of the Philippines Diliman","Quezon","2/F Ever Gotesco- Commonwealth, Commonwealth Avenue, Quezon City, Quezon","Dermabasics"
2641,"Malamig","Mandaluyong","San Jose Street, Hulo,Mandaluyong City, Mandaluyong","Peoples Lying - In"
2642,"Marikina Heights","Marikina","Barangay Marikina Heights,Marikina City, Marikina","Mitch Alvarico DMD"
2643,"Novaliches Proper","Quezon","Buenamar Drive,Quezon City, Quezon","Villalon - Padron Dental Clinic - Dental Laboratory & Supply"
2644,"Cebu","Cebu City","Marketstrip Echavez Extension Ramos Street Cebu City, Cebu City","Almirante Dental Care"
2645,"Sampaloc","Manila","2257 G. Tuazon St., Blumentrit Ext., Sampaloc,Manila City, Manila","Pique Dental Clinic"
2646,"Guadalupe Nuevo","Makati","8868 P. Victor Street Guadalupe Nuevo, Makati","MMJ Optical"
2647,"Mandaue City","Cebu City","273 A. Del Rosario St., Mantuyong Mandaue City, Cebu, Cebu City","Bing Medical Clinic"
2648,"Batangas City","Batangas","97 D. Silang Street, Batangas","Dra. Mona Liza Jamet - Palisoc Dental Clinic"
2649,"Malanday","Marikina","Filipinas Village, Barangay Malanday,Marikina City, Marikina","Lying in Marikina"
2650,"Ramon Magsaysay","Quezon","88 - E Corumi street, barangay Masumbang Quezon City, Quezon","J.P Sioson General Hospital"
2651,"Comembo","Makati","55, Sampaloc Street, Comembo, Makati City, 1217, Metro Manila,Makati City, Makati","Javier Dental Clinic"
2652,"San Miguel","Manila","21 Mercedes Avenue, Pasig City, Metro Manila,Pasig city, Manila","Celebrity Smile Dental Clinic"
2653,"Pasay City","Pasay","111 A, Pasadena Street, 1300, Metro Manila,Pasay City, Pasay","Holy Saviors Family Clinic"
2654,"Socorro","Quezon","Unit G16 Tower A, 150 P. Tuazon Avenue, The Regalia Park Towers, Quezon City, Quezon","Total Body Dentistry"
2655,"Highway Hills","Mandaluyong","606d Siera Madre, Malamig 1550,Mandaluyong City, Mandaluyong","Dentpro Ortho"
2656,"San Lorenzo","Makati","2291, Don Chino Roces Avenue, Makati City, 1200, Metro Manila,Makati City, Makati","Health Solutions Enterprises"
2657,"Greenhills North","San Juan","26 Wilson Street, Greenhills, San Juan City, San Juan","Pastor Dental Center"
2658,"Sampaloc","Manila","363 A. Luna St. Ext. Brgy Harapin Ang Bukas Mandaluyong City, Mandaluyong","Josef - Paras Dental Clinic"
2659,"Sampaloc","Manila","1960 P. Florentino Street Sampaloc Metro Manila, Manila","Josef - Paras Dental Clinic"
2660,"Mabini-J. Rizal","Mandaluyong","217, A. Mabini Street,Mandaluyong City, Mandaluyong","Abella Dental Clinic"
2661,"Paligsahan","Quezon","Suite 313, Pasda Mansions, # 77 Panay Avenue corner Timog Avenue (near Capitol Medical Center),Quezon City, Quezon","Vie Monique E. Lainez"
2662,"Bangkal","Makati","1647 Evangelista Avenue, Barangay Bangkal, Makati City, 1233, Metro Manila,Makati City, Makati","A And R Dental Clinic"
2663,"Concepcion Uno","Marikina","51, Cm Recto Street, Parang,Marikina City, Marikina","Moses De Guzman C. III MD"
2664,"Maytunas","San Juan","3/F Unit 12B Promenade Building 198 Wilson Corner P. Guevarra Street Greenhills, San Juan City, MM 1500, San Juan","Dentique"
